City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
388,Qandala,SO,2022-05-26 17:06:59,11.472,49.8728,85.78,67,46,4.52
389,Vestmannaeyjar,IS,2022-05-26 17:07:00,63.4427,-20.2734,56.39,54,40,16.11
390,San Andres,CO,2022-05-26 17:05:46,12.5847,-81.7006,81.7,81,88,14.5
391,Kamenka,RU,2022-05-26 17:07:00,51.3223,42.7678,54.54,87,95,3.78
392,Banff,CA,2022-05-26 17:07:01,51.1762,-115.5698,52.03,53,100,4.38
393,Nome,US,2022-05-26 17:07:01,64.5011,-165.4064,35.67,93,100,6.91
394,Pokrovsk,UA,2022-05-26 17:07:01,48.282,37.1758,53.37,86,100,12.88
395,Kenitra,MA,2022-05-26 17:07:02,34.261,-6.5802,81.36,44,69,12.68
396,Chiredzi,ZW,2022-05-26 17:07:02,-21.05,31.6667,72.28,35,0,3.89
397,Airai,TL,2022-05-26 17:07:03,-8.9266,125.4092,57.06,91,100,2.77
398,Volksrust,ZA,2022-05-26 17:07:03,-27.3654,29.8818,50.95,47,0,2.82
399,Shache,CN,2022-05-26 17:07:04,38.4167,77.2406,78.49,15,16,8.32
400,Krasnaya Polyana,RU,2022-05-26 17:07:04,56.242,51.1442,45.25,82,95,3.6
401,Ziro,IN,2022-05-26 17:07:04,27.6333,93.8333,55.33,98,39,0.83
402,Sakaraha,MG,2022-05-26 17:07:05,-22.9,44.5333,64.87,83,0,6.06
403,Igarka,RU,2022-05-26 17:07:05,67.4667,86.5833,40.32,80,12,10.07
404,Codrington,AU,2022-05-26 17:07:06,-38.2667,141.9667,54.03,79,59,2.26
405,Starkville,US,2022-05-26 17:02:46,33.4504,-88.8184,85.87,48,0,13.8
406,Can,TR,2022-05-26 17:07:06,40.0333,27.0524,76.87,67,24,5.41
407,Lloydminster,CA,2022-05-26 17:07:07,53.2835,-110.0016,59.02,59,33,8.52
408,Wenchi,GH,2022-05-26 17:07:07,7.7392,-2.1046,81.59,80,65,0.45
409,Pombas,CV,2022-05-26 17:07:08,17.1503,-25.0201,78.58,75,24,12.39
410,Kamaishi,JP,2022-05-26 17:07:08,39.2667,141.8833,60.17,96,100,7.99
411,Namatanai,PG,2022-05-26 17:07:09,-3.6667,152.4333,78.46,80,100,3.09
412,Paratinga,BR,2022-05-26 17:07:10,-12.6906,-43.1842,90.19,29,27,6.46
413,Moutier,CH,2022-05-26 17:07:10,47.2782,7.3695,73.06,54,20,10.36
414,Deputatskiy,RU,2022-05-26 17:07:10,69.3,139.9,19.17,96,98,3.96
415,Nchelenge,ZM,2022-05-26 17:07:11,-9.3451,28.734,71.19,63,100,1.81
416,Mazagao,BR,2022-05-26 17:07:11,-0.115,-51.2894,86.05,71,54,4.81
417,Praya,CV,2022-05-26 17:07:11,14.9215,-23.5087,81.14,54,20,14.97
418,La Rioja,ES,2022-05-26 17:07:12,42.25,-2.5,64.18,60,3,9.89
419,Poso,ID,2022-05-26 17:07:12,-1.3959,120.7524,77.0,88,100,4.07
420,Mwingi,KE,2022-05-26 17:07:13,-0.9344,38.0601,73.17,56,48,10.04
421,Fortuna,US,2022-05-26 17:07:13,40.5982,-124.1573,62.92,86,0,1.99
422,Puerto Ayacucho,VE,2022-05-26 17:07:14,5.6639,-67.6236,84.11,72,100,1.83
423,Casper,US,2022-05-26 17:07:14,42.8666,-106.3131,73.72,27,0,14.97
424,Graaff-Reinet,ZA,2022-05-26 17:07:14,-32.2522,24.5308,59.41,61,0,2.46
425,Seymchan,RU,2022-05-26 17:07:15,62.8833,152.4333,40.59,89,93,1.81
426,Kavieng,PG,2022-05-26 17:07:15,-2.5744,150.7967,80.82,71,100,6.76
427,Andahuaylas,PE,2022-05-26 17:07:16,-13.6556,-73.3872,60.89,58,40,6.58
428,Nelson Bay,AU,2022-05-26 17:07:16,-32.7167,152.15,57.0,97,5,5.75
429,Berberati,CF,2022-05-26 17:07:17,4.2612,15.7922,78.17,66,98,4.54
430,Novo Horizonte,BR,2022-05-26 17:07:17,-21.4681,-49.2208,81.95,28,74,5.12
431,Poum,NC,2022-05-26 17:07:17,-20.2333,164.0167,76.66,79,88,15.88
432,Kalmunai,LK,2022-05-26 17:07:18,7.4167,81.8167,81.37,73,97,11.39
433,Severnoye,RU,2022-05-26 17:07:18,56.3491,78.3619,61.2,51,46,8.48
434,Emerald,AU,2022-05-26 17:07:19,-23.5333,148.1667,57.34,87,0,7.27
435,Svetlaya,RU,2022-05-26 17:07:19,46.5389,138.3297,47.73,95,100,3.06
436,Helong,CN,2022-05-26 17:07:19,42.5397,128.9972,45.73,97,100,1.43
437,Wilkie,CA,2022-05-26 17:07:20,52.4168,-108.7014,62.89,51,21,7.29
438,Porto Walter,BR,2022-05-26 17:07:20,-8.2686,-72.7439,86.41,58,88,1.83
439,Leningradskiy,RU,2022-05-26 17:07:21,69.3833,178.4167,32.59,91,100,3.06
440,Coihaique,CL,2022-05-26 17:03:02,-45.5752,-72.0662,38.7,84,93,4.56
441,Ha Giang,VN,2022-05-26 17:07:21,22.8333,104.9833,77.85,98,99,0.87
442,Somerset West,ZA,2022-05-26 17:07:21,-34.084,18.8211,62.22,82,14,8.32
443,Salalah,OM,2022-05-26 17:07:22,17.0151,54.0924,84.29,79,20,5.75
444,Diapaga,BF,2022-05-26 17:07:23,12.0708,1.7889,100.22,21,76,3.0
445,Junction City,US,2022-05-26 17:04:02,39.0286,-96.8314,55.81,89,100,10.36
446,Togur,RU,2022-05-26 17:07:23,58.3631,82.8265,57.06,55,67,6.15
447,Matara,LK,2022-05-26 17:07:23,5.9485,80.5353,78.82,90,56,9.69
448,Zhigansk,RU,2022-05-26 17:07:24,66.7697,123.3711,27.27,77,39,22.03
449,Garowe,SO,2022-05-26 17:07:24,8.4054,48.4845,90.01,37,94,23.33
450,Pangody,RU,2022-05-26 17:07:24,65.85,74.4859,54.09,41,90,14.76
451,Kurumkan,RU,2022-05-26 17:07:25,54.3,110.3,49.93,73,10,8.41
452,Alamosa,US,2022-05-26 17:05:44,37.4695,-105.87,64.38,24,0,3.44
453,The Valley,AI,2022-05-26 17:07:25,18.217,-63.0578,87.66,74,75,13.8
454,Rey Bouba,CM,2022-05-26 17:07:26,8.6724,14.1786,94.21,35,72,0.89
455,Mabaruma,GY,2022-05-26 17:07:26,8.2,-59.7833,80.11,83,84,5.86
456,Muros,ES,2022-05-26 17:07:26,42.7762,-9.0603,85.15,44,64,13.82
457,Jalu,LY,2022-05-26 17:07:27,29.0331,21.5482,94.93,10,0,9.42
458,Hualmay,PE,2022-05-26 17:07:27,-11.0964,-77.6139,68.49,70,88,9.95
459,Necochea,AR,2022-05-26 17:07:27,-38.5473,-58.7368,51.48,45,37,6.46
460,Batagay-Alyta,RU,2022-05-26 17:07:28,67.8006,130.4114,9.0,94,72,6.17
461,Batagay,RU,2022-05-26 17:07:28,67.6333,134.6333,26.29,81,74,5.37
462,Poyarkovo,RU,2022-05-26 17:07:28,49.6,128.6833,56.3,76,89,3.47
463,Porto Novo,BJ,2022-05-26 17:07:29,6.4965,2.6036,82.33,71,66,9.66
464,Tateyama,JP,2022-05-26 17:07:29,34.9833,139.8667,67.75,89,100,18.77
465,Cuauhtemoc,MX,2022-05-26 17:05:37,28.4167,-106.8667,78.6,10,0,9.71
466,San Rafael,AR,2022-05-26 17:07:30,-34.6177,-68.3301,51.13,53,73,2.95
467,Mago,RU,2022-05-26 17:07:30,53.2514,140.1822,42.53,91,72,3.69
468,Maymyo,MM,2022-05-26 17:07:30,22.0333,96.4667,68.4,81,3,1.5
469,Ixtapa,MX,2022-05-26 17:07:31,20.7,-105.2,81.63,69,20,6.91
470,Mouzouras,GR,2022-05-26 17:07:31,35.5333,24.15,84.2,51,0,0.0
471,George,ZA,2022-05-26 17:07:32,-33.963,22.4617,58.95,81,88,4.12
472,Kahului,US,2022-05-26 17:07:33,20.8947,-156.47,75.22,68,40,11.5
473,Colac,AU,2022-05-26 17:07:33,-38.3333,143.5833,51.84,97,54,4.45
474,Tarko-Sale,RU,2022-05-26 17:07:34,64.9225,77.785,54.16,41,96,11.9
475,Kumluca,TR,2022-05-26 17:07:34,36.3703,30.2869,78.13,59,56,8.28
476,Vila Franca Do Campo,PT,2022-05-26 17:07:34,37.7167,-25.4333,66.61,74,79,6.89
477,Rizhao,CN,2022-05-26 17:07:34,35.4275,119.4553,63.43,40,0,10.18
478,Saint-Georges,GD,2022-05-26 17:07:35,12.0564,-61.7485,85.68,66,20,19.57
479,Lahuachaca,BO,2022-05-26 17:07:35,-17.3667,-67.6667,53.11,31,100,6.6
480,Praia Da Vitoria,PT,2022-05-26 17:07:36,38.7333,-27.0667,69.76,74,56,11.81
481,Pochutla,MX,2022-05-26 17:07:36,15.7432,-96.4661,87.82,51,100,7.83
482,Lazaro Cardenas,MX,2022-05-26 17:07:36,17.9583,-102.2,87.08,56,95,12.59
483,Boyolangu,ID,2022-05-26 17:07:37,-8.1181,111.8935,75.22,88,100,0.47
484,Pipri,IN,2022-05-26 17:07:37,19.8,75.5333,88.32,42,18,18.97
485,Nicoya,CR,2022-05-26 17:07:38,10.1483,-85.452,86.23,65,96,2.59
486,Mahibadhoo,MV,2022-05-26 17:07:38,3.7833,72.9667,83.34,74,42,11.9
487,Tonota,BW,2022-05-26 17:07:38,-21.4833,27.4833,69.35,19,0,4.54
488,Punta Gorda,US,2022-05-26 17:07:39,26.9298,-82.0454,91.0,56,40,11.5
489,Bongandanga,CD,2022-05-26 17:07:39,1.5,21.05,72.21,91,82,1.3
490,Verkhoyansk,RU,2022-05-26 17:07:40,67.5447,133.385,27.7,84,79,6.13
491,Soc Trang,VN,2022-05-26 17:07:40,9.6033,105.98,81.46,82,100,9.93
492,Ust-Nera,RU,2022-05-26 17:07:40,64.5667,143.2,37.04,96,100,7.65
493,Nouadhibou,MR,2022-05-26 17:07:41,20.931,-17.0347,65.48,90,4,23.47
494,Verkhnevilyuysk,RU,2022-05-26 17:07:41,63.4453,120.3167,32.72,79,29,4.7
495,Krasnik,PL,2022-05-26 17:07:41,50.9236,22.2271,68.29,72,60,14.54
496,Corpus Christi,US,2022-05-26 17:03:36,27.8006,-97.3964,88.05,65,20,10.36
497,Raudeberg,NO,2022-05-26 17:07:42,61.9875,5.1352,51.96,79,31,15.93
498,Raga,SS,2022-05-26 17:07:42,8.4596,25.678,82.67,52,65,5.88
499,Goure,NE,2022-05-26 17:07:42,13.9835,10.2704,102.02,6,13,9.66
500,La Ronge,CA,2022-05-26 17:07:43,55.1001,-105.2842,49.71,62,93,4.14
501,Amarwara,IN,2022-05-26 17:07:43,22.3,79.1667,89.13,28,92,16.75
502,Carballo,ES,2022-05-26 17:07:44,43.213,-8.691,79.02,78,27,10.31
503,Whitianga,NZ,2022-05-26 17:07:44,-36.8333,175.7,54.25,81,81,9.62
504,Galesburg,US,2022-05-26 17:07:44,40.9478,-90.3712,75.16,76,40,6.91
505,Roma,US,2022-05-26 17:07:45,43.2128,-75.4557,73.87,52,100,8.75
506,Japura,ID,2022-05-26 17:07:45,-0.3167,102.35,75.47,92,96,0.54
507,Nanortalik,GL,2022-05-26 17:07:45,60.1432,-45.2371,39.83,88,92,8.03
508,Ecoporanga,BR,2022-05-26 17:07:46,-18.3733,-40.8306,77.32,55,76,8.12
509,Sayyan,YE,2022-05-26 17:07:46,15.1718,44.3244,68.88,16,1,10.4
510,Margate,GB,2022-05-26 17:07:47,51.3813,1.3862,65.7,70,100,7.0
511,Coquimbo,CL,2022-05-26 17:07:47,-29.9533,-71.3436,55.13,94,100,5.75
512,Shaoguan,CN,2022-05-26 17:07:47,24.8,113.5833,73.62,99,100,2.68
513,Panagar,IN,2022-05-26 17:07:48,23.3,79.9833,91.89,27,36,7.05
514,Mogadishu,SO,2022-05-26 17:06:14,2.0371,45.3438,79.79,87,100,19.42
515,Caucaia,BR,2022-05-26 17:07:48,-3.7361,-38.6531,87.31,64,40,12.66
516,Mombaca,BR,2022-05-26 17:07:48,-5.7431,-39.6275,83.75,53,90,6.04
517,San Patricio,US,2022-05-26 17:07:49,28.017,-97.5169,87.91,49,0,3.67
518,Kavaratti,IN,2022-05-26 17:07:49,10.5669,72.642,83.44,77,100,9.66
519,Yenagoa,NG,2022-05-26 17:07:49,4.9247,6.2642,77.95,89,80,6.69
520,Tual,ID,2022-05-26 17:07:50,-5.6667,132.75,82.92,75,100,16.2
521,Clovis,US,2022-05-26 17:07:50,36.8252,-119.7029,93.85,32,11,1.99
522,Siocon,PH,2022-05-26 17:07:50,7.7061,122.1353,78.15,86,100,3.56
523,Waw,SS,2022-05-26 17:07:51,7.7029,27.9953,84.42,49,67,6.15
524,Rocha,UY,2022-05-26 17:07:51,-34.4833,-54.3333,56.3,60,1,8.3
525,Sambava,MG,2022-05-26 17:07:52,-14.2667,50.1667,74.89,82,45,7.58
526,Salto,UY,2022-05-26 17:05:54,-31.3833,-57.9667,57.36,77,100,11.99
527,Ossora,RU,2022-05-26 17:07:52,59.2353,163.0719,38.1,99,100,4.05
528,Xuddur,SO,2022-05-26 17:07:52,4.1213,43.8894,83.41,50,100,14.65
529,Lagoa,PT,2022-05-26 17:07:53,39.05,-27.9833,62.71,73,91,18.88
530,Tomatlan,MX,2022-05-26 17:07:53,19.9333,-105.25,90.43,44,1,5.7
531,Trairi,BR,2022-05-26 17:03:30,-3.2778,-39.2689,82.89,76,41,9.06
532,Stroby Egede,DK,2022-05-26 17:07:53,55.4138,12.245,58.28,69,21,20.98
533,Saint-Gabriel,CA,2022-05-26 17:07:54,46.3001,-73.3824,59.92,92,100,8.66
534,Harper,LR,2022-05-26 17:07:54,4.375,-7.7169,81.61,72,53,6.96
535,Bambanglipuro,ID,2022-05-26 17:07:54,-7.95,110.2833,76.73,86,100,3.87
536,Marienburg,PL,2022-05-26 17:07:55,54.0359,19.0266,61.88,61,14,16.33
537,Jieshi,CN,2022-05-26 17:07:55,22.8134,115.8257,78.19,91,77,5.61
538,Broken Hill,AU,2022-05-26 17:07:55,-31.95,141.4333,54.93,73,9,6.13
539,Narsaq,GL,2022-05-26 17:07:56,60.9167,-46.05,50.22,64,93,8.16
540,Khalkhal,IR,2022-05-26 17:07:56,37.6189,48.5258,46.47,86,13,4.34
541,Clinton,US,2022-05-26 17:07:57,42.587,-82.9199,77.32,74,100,1.01
542,Santa Fe,AR,2022-05-26 17:07:57,-31.6333,-60.7,61.02,71,25,7.0
543,Puerto Colombia,CO,2022-05-26 17:07:57,10.9878,-74.9547,87.89,68,100,4.27
544,Rahimatpur,IN,2022-05-26 17:07:58,17.6,74.2,76.8,70,77,9.44
545,Qaqortoq,GL,2022-05-26 17:07:58,60.7167,-46.0333,38.84,80,89,7.63
546,Ouricuri,BR,2022-05-26 17:07:58,-7.8825,-40.0817,78.3,66,96,9.01
547,Yar-Sale,RU,2022-05-26 17:07:59,66.8333,70.8333,47.91,55,72,16.62
548,Uribia,CO,2022-05-26 17:07:59,11.7139,-72.266,90.39,52,91,16.08
549,Springbok,ZA,2022-05-26 17:07:59,-29.6643,17.8865,59.85,31,0,2.91
550,Broome,US,2022-05-26 17:08:00,42.2506,-75.833,75.47,60,0,15.01
551,Taihe,CN,2022-05-26 17:08:00,30.8712,105.3845,69.42,89,100,1.39
552,Sijunjung,ID,2022-05-26 17:08:00,-0.6876,100.9537,72.27,88,98,1.43
553,Sioux Lookout,CA,2022-05-26 17:08:01,50.1001,-91.917,57.43,54,85,9.08
554,Sola,VU,2022-05-26 17:08:01,-13.8833,167.55,80.64,78,32,16.13
555,College,US,2022-05-26 17:08:02,64.8569,-147.8028,58.95,58,75,5.75
556,Cranbrook,CA,2022-05-26 17:05:26,49.4999,-115.7688,55.71,63,100,3.42
557,Halifax,CA,2022-05-26 17:07:53,44.6453,-63.5724,74.52,46,87,5.99
558,Yambio,SS,2022-05-26 17:08:02,4.5721,28.3955,74.64,68,84,4.03
559,Mizdah,LY,2022-05-26 17:08:03,31.4451,12.9801,97.56,7,100,10.11
560,Maningrida,AU,2022-05-26 17:08:03,-12.0667,134.2667,69.89,81,100,7.74
561,Port Arthur,CN,2022-05-26 17:05:12,38.8,121.2667,62.82,55,63,3.15
562,Maltahohe,NA,2022-05-26 17:08:03,-24.8333,16.9833,66.69,18,0,4.61
563,Husavik,IS,2022-05-26 17:08:04,66.0449,-17.3389,40.46,96,100,13.67
564,Sobolevo,RU,2022-05-26 17:08:04,54.4299,31.8996,50.52,92,73,6.78
565,Sainte-Marie,RE,2022-05-26 17:08:05,-20.8968,55.5496,75.36,86,75,5.75
566,Acajutla,SV,2022-05-26 17:08:05,13.5928,-89.8275,80.31,81,99,9.84
567,Bobrovka,RU,2022-05-26 17:08:06,54.047,61.7455,52.57,74,100,13.91
568,Aasiaat,GL,2022-05-26 17:03:13,68.7098,-52.8699,33.06,96,98,9.44
569,Talara,PE,2022-05-26 17:08:06,-4.5772,-81.2719,75.96,60,40,14.97
570,Alugan,PH,2022-05-26 17:08:06,12.2188,125.4808,80.89,81,64,8.1
571,Maua,BR,2022-05-26 17:08:07,-23.6678,-46.4614,76.8,43,0,5.79
572,Arawa,PG,2022-05-26 17:08:07,-6.2132,155.5367,75.97,92,100,2.77
573,Zhangzhou,CN,2022-05-26 17:08:08,24.5133,117.6556,69.1,97,100,3.22
574,Ipua,BR,2022-05-26 17:08:08,-20.4381,-48.0122,81.3,30,21,3.96
575,Srednekolymsk,RU,2022-05-26 17:08:08,67.45,153.6833,33.57,74,100,18.41
576,Kodinsk,RU,2022-05-26 17:08:09,58.6881,99.1844,42.13,90,34,3.98
577,Kyshtovka,RU,2022-05-26 17:08:09,56.555,76.6271,62.55,54,43,7.87
578,Tekirdag,TR,2022-05-26 17:08:10,40.978,27.5085,78.15,61,75,17.31
579,Borogontsy,RU,2022-05-26 17:08:10,62.6683,131.1683,33.53,91,39,2.59
580,Kastamonu,TR,2022-05-26 17:08:11,41.5,33.6667,60.39,69,1,3.91
581,Calama,CL,2022-05-26 17:04:50,-22.4667,-68.9333,70.29,8,0,17.27
582,Verin,ES,2022-05-26 17:08:11,41.9415,-7.4381,83.57,36,11,6.69
583,Bakchar,RU,2022-05-26 17:08:11,57.0186,82.0711,56.91,57,68,5.37
